File,Activity,Maximum_Absolute_Velocity,Mean_Absolute_Velocity,Mean_Velocity_Bandwidth,Maximum_Velocity_Bandwidth,Active_Motion_Duration,Active_Motion_Fraction,Velocity_Imbalance,High_Velocity_Fraction,Main_Burst_Duration,Energy_Weighted_Velocity,Variance_Doppler_Distr,Skewness_Doppler_Distr,Kurtosis_Doppler_Distr,Variance_Frequency_Doppler_Distr,Mean_Difference_From_Zero_Freq,Total_Signal_Over_Max,Standard_Deviation_Range,Mean_Cadence
3P36A03R2.dat,3,0.9375,0.609310344827586,0.749224137931034,1.09913793103448,1.30208333333333,0.25987525987526,0.593458870637876,0.00444999010879542,1.30208333333333,0.200135623156214,0.000113374189776949,2.64250561542006,9.14677755227172,24.5251184000468,15.7339372445628,0.0290553911808118,0.0102753140572829,7.56568129216671
3P36A03R3.dat,3,1.35775862068966,0.59676252202366,0.722533350113264,1.13146551724138,1.42708333333333,0.284823284823285,0.550358174885554,0.0155639449370606,1.42708333333333,0.219619030911809,9.19819215382651e-05,2.33805763444141,7.71656107565824,25.5580125650584,17.3970898967902,0.0281485836838802,0.00611844535517913,7.50414400978747
3P37A03R01.dat,3,0.84051724137931,0.477050326188257,0.695479962721342,0.9375,0.770833333333333,0.153846153846154,0.332945752799072,0.00283119655010507,0.770833333333333,0.069546477981338,0.000165045819475468,3.24156726892958,13.2015846316785,18.5673331294013,10.5327399100126,0.0262764606044727,0.00817049216375853,7.00146103574709
3P37A03R02.dat,3,1.16379310344828,0.632842119516158,0.706298519588373,1.09913793103448,1.98958333333333,0.397089397089397,0.442986537394551,0.0255242435348667,1.98958333333333,0.186486359481081,0.000101006382737943,2.43923478911441,8.32262888904124,19.9960817950867,14.2990232729453,0.0278683537086233,0.00683281325524087,7.40903157342433
3P37A03R03.dat,3,1.09913793103448,0.58380619816674,0.650984831951113,1.22844827586207,2.46875,0.492723492723493,0.589678690497981,0.0159940041733893,2.46875,0.214646806211442,0.000120867229988757,2.86047984418469,10.8872927370155,19.4487482090704,13.8255435632348,0.0262016543153303,0.00851998740254162,7.40027119109057
3P37A03R1.dat,3,0.614224137931034,0.423316635601118,0.532313024231128,0.678879310344828,1.54166666666667,0.307692307692308,0.408903083006232,0,1.54166666666667,0.0974132710823264,0.000149768806029683,2.88910911401812,10.7415495711052,18.8315195679832,11.3782355261777,0.0241477645103356,0.00834522083138288,7.60525245143168
3P37A03R2.dat,3,0.646551724137931,0.408596137058053,0.536269642077695,0.743534482758621,1.64583333333333,0.328482328482329,0.364293993955436,0,1.64583333333333,0.0827144012794631,0.00016497655776461,3.05310269807232,11.6300009630724,18.441840601659,10.4908686988742,0.0249543326092187,0.0118660937941171,7.46292758105928
3P37A03R3.dat,3,0.614224137931034,0.367040094339623,0.473324658425504,0.711206896551724,2.20833333333333,0.440748440748441,0.384770152502671,0,1.79166666666667,0.0821052674908546,0.00016564109107605,3.23098700208561,13.3506759833754,18.1729508687763,10.4528809580374,0.0227196456006177,0.0124988857979119,7.48805212847349
3P38A03R01.dat,3,0.9375,0.591467218693285,0.726200941470054,1.26077586206897,1.58333333333333,0.316008316008316,0.522222707688888,0.0011898135767014,1.58333333333333,0.193868373323373,0.000111260669566429,2.71661567584056,10.0978873561249,21.0629495410755,14.4235298269288,0.0262307526919116,0.00831786760800563,7.29631099545449
3P38A03R02.dat,3,0.9375,0.636222199551112,0.765819475617221,1.39008620689655,1.76041666666667,0.351351351351351,0.430784486791802,0.00344894182993547,1.60416666666667,0.18430157121268,0.000102944284648688,2.54786690742459,9.22942904156302,21.4225992357907,14.7153052182242,0.0249880644587333,0.00618988956251719,7.2024264833222
3P38A03R03.dat,3,0.9375,0.645645343216242,0.696780333548179,1.09913793103448,2.22916666666667,0.444906444906445,0.653465844953737,0.00453894384646986,2.22916666666667,0.257679721131095,0.000110324298326847,2.59319420058632,9.38161059021253,20.606659519926,15.2722314970344,0.0264057022181124,0.00890063745711665,7.36972057584356
3P38A03R1.dat,3,0.711206896551724,0.417355735397607,0.576222730471499,1.09913793103448,2.55208333333333,0.509355509355509,0.0583200856468317,0,1.0625,-0.00184246878821001,0.000151788019461643,2.7749777422282,9.39871517058858,17.6697483503367,10.2127497365348,0.0239277599787551,0.00629046556097357,7.39143286130999
3P38A03R2.dat,3,0.775862068965517,0.439774352455109,0.574298824090259,1.16379310344828,2.26041666666667,0.451143451143451,0.603990897186747,0.000761791827759991,1.83333333333333,0.132159976063599,0.000178082335397681,3.47066742140915,14.6431082388872,17.6240884836975,11.2724137006205,0.0255289436160453,0.0064383723751713,7.53999254776263
3P38A03R3.dat,3,1.16379310344828,0.508040450928382,0.618202917771884,1.29310344827586,2.70833333333333,0.540540540540541,0.586157241376966,0.00652258118629863,2.70833333333333,0.147763478670471,0.000175003689737241,3.4797525314416,14.9078735504721,17.5549024927276,11.0057205360212,0.0238402848420722,0.00734264860933164,7.46438095075259
3P39A03R01.dat,3,0.808189655172414,0.563985321528425,0.678879310344827,1.29310344827586,2.3125,0.461538461538462,0.396148426035657,9.36568846834157e-05,2.3125,0.147426066225082,0.000108293471383079,2.23627010304599,6.74761157384892,19.7919298490421,13.6057732326404,0.0261253448553898,0.0112395398598364,7.57702240024527
3P39A03R02.dat,3,0.969827586206897,0.556833591631151,0.682330007748935,1.00215517241379,1.85416666666667,0.37006237006237,0.559834225625875,0.00291929280747498,1.85416666666667,0.191156566029402,0.000123324386644912,2.83113597654185,10.5815006493057,20.4359211840707,13.6697612903735,0.0247925485758897,0.00665629823758265,7.66725666531922
3P39A03R03.dat,3,0.969827586206897,0.543627679403542,0.644280055917987,1.09913793103448,1.92708333333333,0.384615384615385,0.483717260239706,0.00290825046856111,1.92708333333333,0.171277876718873,0.000112768085921744,2.70485372530967,10.054768557492,21.2516681011074,14.0382679417252,0.0260166187024524,0.00863892446462991,7.59094101769892
3P39A03R1.dat,3,1.16379310344828,0.618697137280416,0.730928757319453,0.969827586206897,1.65625,0.330561330561331,0.666637682635904,0.0485054736856796,1.65625,0.328571370323021,8.98867716154525e-05,2.33716397378503,8.24509039947922,21.7307988911309,17.8598053768773,0.0270609593293797,0.00966945694969163,7.491476793983
3P39A03R2.dat,3,1.22844827586207,0.726862394274561,0.878131099544567,1.16379310344828,1.65625,0.330561330561331,0.587011355295958,0.0522648534031434,1.65625,0.310590197464921,8.20242388853619e-05,1.96528267868269,5.81600067261052,21.6441458197226,17.5005684651528,0.0343547515011638,0.00844206256281389,7.43248305369816
3P39A03R3.dat,3,1.55172413793103,0.845339588493046,0.987866736521242,1.77801724137931,1.88541666666667,0.376299376299376,0.488064990004932,0.0788937772857807,1.88541666666667,0.241445126469644,7.08319016725493e-05,2.18135765509257,7.52065479286833,24.0760077940141,18.8014022029571,0.0331126082966432,0.0100739155299824,7.46821071874916
3P40A03R01.dat,3,0.9375,0.509606220758967,0.509281320395079,0.969827586206897,2.07291666666667,0.413721413721414,0.717953906283032,0.00484508167208033,1.34375,0.17850657086305,0.000192744105795927,3.69050911854323,16.4647926085531,17.8725231939004,11.2303939663415,0.0217645942484312,0.00771285417167306,7.46465135039949
3P40A03R02.dat,3,1.68103448275862,0.647493304318714,0.770840308001339,1.93965517241379,2.14583333333333,0.428274428274428,0.606135660186044,0.0183329911671585,2.14583333333333,0.198669535632648,0.000130224380376965,2.94183163430901,11.1344273484241,20.0302116427009,13.7652548555313,0.0258642548751768,0.00651471656058596,7.45217559898935
3P40A03R03.dat,3,1.09913793103448,0.610462382445141,0.77057210031348,1.39008620689655,2.86458333333333,0.571725571725572,0.000255362300151709,0.00497541590415243,1.52083333333333,-0.013501231907698,0.000101240778917012,2.18819294679514,6.53207940225098,19.7154615234198,13.0304013853381,0.0264057986778864,0.00684709649241747,7.39036112948802
3P40A03R1.dat,3,0.711206896551724,0.499720321137141,0.637174256383259,0.872844827586207,1.36458333333333,0.272349272349272,0.634816697011705,0,1.36458333333333,0.208601322414365,0.000127762560368688,2.60616236102733,8.61616534084636,21.350148934111,14.3312356019186,0.0283962063018429,0.0103433556543145,7.65316106109817
3P40A03R2.dat,3,0.84051724137931,0.58990692706744,0.710634726884346,1.13146551724138,1.17708333333333,0.234927234927235,0.733960528793002,0.00104527202194586,1.17708333333333,0.254794878920397,0.000118834831278895,2.66550418441572,9.09669875891992,22.7300062793979,15.8366689027329,0.0297983969984018,0.00695466170207282,7.44414599935175
3P40A03R3.dat,3,0.775862068965517,0.500862068965517,0.647413793103448,0.969827586206897,1.5625,0.311850311850312,0.558763948479801,0.000189834814945687,1.5625,0.19732993958668,0.000123309707031154,2.53439836907986,8.43641134564912,20.6149303052582,14.0727520007228,0.0267170535058799,0.0118577339916817,7.36828585993757
3P41A03R01.dat,3,0.9375,0.632098093444745,0.78976403436507,1.55172413793103,3.05208333333333,0.609147609147609,0.454796786753659,0.00744582073451518,2.32291666666667,0.153518618981667,0.000106551785929811,2.59699209365723,9.34472851298909,20.0123213422432,14.0294147536184,0.0293588761988729,0.00633840816953471,7.57701051816413
3P41A03R02.dat,3,1.16379310344828,0.57831879514788,0.685140384353277,1.74568965517241,2.63541666666667,0.525987525987526,0.313801056825145,0.00938501000021525,1.16666666666667,0.124753655730566,0.000100071678764858,2.22263009071172,6.814156233706,20.4336627011169,13.92281355372,0.0274396216752148,0.00728890730304169,7.50021415791586
3P41A03R03.dat,3,1.03448275862069,0.691951667608818,0.721629451667609,1.32543103448276,1.90625,0.38045738045738,0.630588880130464,0.00844304636946296,1.0625,0.221617031171196,0.000127570931496526,3.05639429925517,12.3135295512535,19.5883427286959,13.885470031694,0.026377123828122,0.00658438515543963,7.50791809027463
3P41A03R1.dat,3,0.872844827586207,0.534457253621709,0.718667108753316,1.09913793103448,1.76041666666667,0.351351351351351,0.371679857953063,0.00221743186102664,1.76041666666667,0.102352046590095,0.00011096337865973,2.7530989324252,10.5475185533266,19.6523880798346,13.459967913566,0.0291002245393461,0.00703115249752761,7.37898977960798
3P41A03R2.dat,3,0.775862068965517,0.45465848806366,0.599096485411141,0.872844827586207,1.625,0.324324324324324,0.539609899279411,0.000405832417818835,1.4375,0.146810258659711,0.000156015621113191,3.11688898012004,12.2592129657633,17.9856207781468,11.3393085834441,0.025201019800295,0.00685795924474632,7.48152770000302
3P41A03R3.dat,3,1.03448275862069,0.592403017241379,0.761920797413793,1.22844827586207,1.66666666666667,0.332640332640333,0.496389653640439,0.00728188947802841,1.66666666666667,0.154960869698321,0.000123989332462121,2.85350189784265,10.6272442017606,19.1004869475933,13.379446981522,0.0284000611832774,0.00749429024730576,7.46986541606172
3P42A03R01.dat,3,0.969827586206897,0.557543103448276,0.674568965517241,1.13146551724138,1.5625,0.311850311850312,0.625719456056261,0.00237659088069565,1.09375,0.18961549511938,0.000138166008489094,3.1150678429713,12.4725666161242,20.0342549116344,13.097211342167,0.0259316237279854,0.00779861443061571,7.69010273697695
3P42A03R02.dat,3,0.872844827586207,0.584442030953027,0.66131550366549,1.03448275862069,1.32291666666667,0.264033264033264,0.488587880752103,2.24354691389215e-05,0.885416666666667,0.158344797399745,0.000119984231770048,2.69183758616951,9.70912081891096,19.9216185295887,13.0404907107854,0.0258189417232887,0.00678129448932797,7.5937669423925
3P42A03R03.dat,3,0.9375,0.542385057471264,0.635775862068966,1.03448275862069,1.6875,0.336798336798337,0.709921921477379,0.00215977685286625,1.6875,0.233018812131915,0.00013096135401627,2.86926081104308,10.6740838816034,20.5589673096418,14.209019935544,0.0246625632394643,0.00812249166528164,7.68047981661931
3P43A03R01.dat,3,0.9375,0.510848918760958,0.661528345996493,1.19612068965517,1.84375,0.367983367983368,0.401689623998897,0.00337878392265087,1.84375,0.140213083280679,0.00011324018123004,2.47570859331595,8.40861760153112,19.9747938184725,13.1150643784907,0.0262516314407948,0.00707065080872844,7.52722257518331
3P43A03R02.dat,3,0.84051724137931,0.487623890150733,0.608803943836465,1.09913793103448,1.73958333333333,0.347193347193347,0.610520133887991,0,1.73958333333333,0.1706255149219,0.000147006970593416,3.13241174654644,12.4480861140908,19.0714021564121,12.405526994268,0.0249824756067466,0.00571288948008297,7.59193275260222
3P43A03R03.dat,3,0.9375,0.613026819923371,0.749920178799489,1.39008620689655,1.6875,0.336798336798337,0.453505585215887,0.00274992180920573,1.6875,0.165377633154341,0.00011393339671392,2.69363012971072,9.94593998037762,20.8832436469351,13.8472754130387,0.0277045478560349,0.00761289450386292,7.58876199948915
3P43A03R1.dat,3,1.06681034482759,0.574349255333423,0.735735609821548,1.06681034482759,2.67708333333333,0.534303534303534,0.38884735989858,0.0119877993766388,2.67708333333333,0.151860037338408,0.000109477462526776,2.68433904431951,9.82179967340601,20.0498218416002,13.634468838572,0.0297789656014152,0.00633820682076097,7.45025496787998
3P43A03R2.dat,3,0.872844827586207,0.498952465998077,0.610231487841736,0.9375,2.61458333333333,0.521829521829522,0.27951256404607,0.000371799176725479,2.61458333333333,0.109792677304887,0.000113164522083856,2.2755840269462,6.92871959339764,18.6372284277014,12.3931041798956,0.0263061999860322,0.00930808783098948,7.47747218295842
3P43A03R3.dat,3,0.905172413793103,0.508620689655172,0.539562807881773,0.872844827586207,2.1875,0.436590436590437,0.453344842372399,0.00304848252394689,0.927083333333333,0.157482569924702,0.000110672558643177,2.57970277065912,9.29083649735762,19.4938201085148,13.5419316766462,0.0237715890583273,0.0208297425192987,7.38189659057004
3P44A03R01.dat,3,0.678879310344828,0.441687192118226,0.570997536945813,1.22844827586207,1.82291666666667,0.363825363825364,0.398431003498937,0,1.54166666666667,0.108675118185398,0.000145067379636259,2.69456580341571,9.09404352305508,18.7273252421166,11.2540466105117,0.0239296944122421,0.00465461191963671,7.57959886747107
3P44A03R02.dat,3,0.517241379310345,0.365321557012905,0.528546118045272,1.03448275862069,1.69791666666667,0.338877338877339,0.511047578573742,0,0.958333333333333,0.094912328006482,0.000198085212521823,3.66164246444512,16.2103528694694,18.6111998197375,10.2320149087748,0.0228331886480742,0.00871678098014015,7.62692919558085
3P44A03R03.dat,3,0.711206896551724,0.433545806545879,0.554089348334307,1.06681034482759,2.45833333333333,0.490644490644491,-0.106460286386536,0,0.989583333333333,-0.0128807609426645,0.000141257545059671,2.70823057966839,9.28018561275756,19.5920778896152,11.327252983521,0.0243378406377963,0.00718228802025098,7.5718482501186
3P44A03R1.dat,3,1.03448275862069,0.611550427793622,0.763465776510241,1.03448275862069,1.38541666666667,0.276507276507277,0.614079658781384,0.00648023551476075,1.38541666666667,0.238566084445544,0.000109513668420922,2.38410615973381,7.60128184029621,19.5863890041296,14.8900853703489,0.0293701075903683,0.00868627469250227,7.48280747339286
3P44A03R2.dat,3,0.808189655172414,0.558429118773946,0.754789272030652,1.19612068965517,1.40625,0.280665280665281,0.475678590152033,0.00458648434669873,1.40625,0.160095844800886,0.000113289373284602,2.5492617737861,8.77553957152422,20.0496749850551,13.7204267975408,0.0273713006521072,0.00708150829289495,7.44430605052282
3P44A03R3.dat,3,1.00215517241379,0.608876717656209,0.780723360124449,1.35775862068966,1.38541666666667,0.276507276507277,0.658482685971978,0.00923690290357754,1.38541666666667,0.231425309733851,0.000122917053920434,2.74364408307744,9.86337228776921,19.6716205803877,14.3341704304948,0.0279113076403154,0.00854289306422487,7.42741254462102
3P45A03R01.dat,3,0.775862068965517,0.490266042475451,0.587784026033341,1.00215517241379,1.57291666666667,0.313929313929314,0.699107040497942,0,1.57291666666667,0.181111660279113,0.00016586953418161,3.3462546268784,13.7217232984641,20.7521888313389,12.7410509610904,0.0230693876664763,0.00556428107657944,7.67270475740343
3P45A03R02.dat,3,1.00215517241379,0.631677067907764,0.627512164163317,1.06681034482759,1.69791666666667,0.338877338877339,0.823460958155947,0.00302098934947378,1.69791666666667,0.28128733569497,0.000134611368871545,2.91659441798933,10.9983850533987,20.4622101124029,15.0092622106087,0.0245654973639246,0.00865541498781682,7.46217856940294
3P45A03R03.dat,3,1.00215517241379,0.580653183023873,0.597853116710875,1.00215517241379,1.625,0.324324324324324,0.798538655534349,0.00207184032145318,1.625,0.255719070759871,0.000146103340555088,3.13845187768561,12.408030679205,20.9087634242812,14.4635188499729,0.0242435591075188,0.00891411297934012,7.51307619619374
3P45A03R1.dat,3,0.905172413793103,0.473561296274939,0.517025141275515,0.905172413793104,3.11458333333333,0.621621621621622,0.476522368375207,0.000859452260922419,1.10416666666667,0.124063189678845,0.000135439991962207,3.29031237161965,14.0798327607128,19.4932416560002,12.5923496642876,0.0229794421397186,0.00543531163067071,7.52706830414365
3P45A03R2.dat,3,0.905172413793103,0.520528930450029,0.563815020455874,0.905172413793103,2.45833333333333,0.490644490644491,0.252498994764065,0.000885740362759093,0.791666666666667,0.107458362868577,9.17917623565456e-05,2.11175872324757,6.44528343639824,22.0440408861513,14.6657980858178,0.0258353695847277,0.00631497969809227,7.3560900888722
3P45A03R3.dat,3,0.872844827586207,0.512471735443753,0.550098925946863,0.872844827586207,2.54166666666667,0.507276507276507,0.166610891142709,0.000598032302014876,1.88541666666667,0.0818236755137445,9.43404731331182e-05,2.03358648859147,5.77414243003012,21.2265859013808,14.2510935115061,0.0257606131467129,0.00752241440005012,7.50787174193772
3P46A03R01.dat,3,0.711206896551724,0.535235035783995,0.557650862068965,1.13146551724138,2.20833333333333,0.440748440748441,0.718603550117182,0.000814309630354242,2.03125,0.226769934691438,0.00014443280409712,2.80281844240124,9.80739238712632,18.6721693717647,13.6807112643027,0.0231525388232494,0.0126368523092444,7.61482468166609
3P46A03R02.dat,3,0.808189655172414,0.571482295764869,0.628977667206665,1.09913793103448,1.55208333333333,0.30977130977131,0.810016852667708,0,1.55208333333333,0.249873915470183,0.00015789867401286,3.12833687915352,12.0486027963441,19.3230603551911,14.3078128485664,0.0246880957331962,0.00723664077043541,7.62743579695551
3P46A03R03.dat,3,0.905172413793103,0.544425940438871,0.619073275862069,1.35775862068966,2.29166666666667,0.457380457380457,0.422928296929619,0.000564539342439861,1.79166666666667,0.137747360636467,0.000113359316467186,2.44367327005797,8.03342275807296,19.7312697863437,13.420894912626,0.0250669869905547,0.0139589624115808,7.54618337024985
3P46A03R1.dat,3,1.09913793103448,0.641804316373282,0.767949722691102,1.09913793103448,1.48958333333333,0.297297297297297,0.744341425182375,0.0172753485248096,1.48958333333333,0.283177738430138,0.000119454991666538,2.81983880549254,10.5718324182789,19.8656673834862,15.4297071226768,0.0276272640474469,0.0114636653780184,7.51613846058282
3P46A03R2.dat,3,1.09913793103448,0.652967886285865,0.80325414582785,1.09913793103448,1.36458333333333,0.272349272349272,0.693504910007741,0.0214145202329179,1.36458333333333,0.308014749959181,9.52826816272216e-05,2.18175227841981,6.68666173770603,20.4971303418848,16.996481485067,0.0295050041269341,0.0108296678698671,7.47869388353156
3P46A03R3.dat,3,1.16379310344828,0.717869834166886,0.92219992103185,1.26077586206897,1.36458333333333,0.272349272349272,0.595330157474483,0.0362745005160947,1.36458333333333,0.262255410220521,9.07294947641696e-05,2.41196003129288,8.52608272179227,21.2079886502473,16.5899844568869,0.0316543658576394,0.00843466894487519,7.47320292698653
3P47A03R01.dat,3,0.969827586206897,0.636244377811094,0.86722263868066,1.64870689655172,1.4375,0.286902286902287,0.541172583293688,0.00657090701979072,0.916666666666667,0.17957971190356,0.000119938700132634,2.83205855602119,10.3704379262675,20.3371675744063,13.8622207738653,0.0277138758468778,0.00826774121966661,7.55453633861558
3P47A03R02.dat,3,1.16379310344828,0.744857834240774,0.84751209921355,1.68103448275862,1.78125,0.355509355509356,0.474022369659049,0.0273942069535445,1.78125,0.22527628106962,9.09302784426208e-05,2.27227042374714,7.4646219158635,21.4780538312826,15.809297578007,0.0288290976234354,0.00839946427806156,7.60455088783008
3P47A03R03.dat,3,1.29310344827586,0.79753220917014,0.961301629405077,2.03663793103448,1.89583333333333,0.378378378378378,0.400477291280009,0.0533159780779006,1.89583333333333,0.194878911296261,9.40438564736682e-05,2.5026537930561,8.7593165211687,21.6333455993999,15.2817033157253,0.0305223033349973,0.00937192751351953,7.53987613884507
3P47A03R1.dat,3,0.872844827586207,0.437705254515599,0.541743637110017,0.84051724137931,2.625,0.523908523908524,0.579045973206088,0.000262311900823202,2.625,0.161354488975737,0.000159074310449924,3.40533370670848,14.8085825273573,17.5650494204397,11.5388005400031,0.0243647455513453,0.00730007506668228,7.49485104112536
3P47A03R2.dat,3,0.872844827586207,0.501166888931225,0.617796246904173,0.872844827586207,1.88541666666667,0.376299376299376,0.590795573593975,0.000449793777054618,1.05208333333333,0.178858082345976,0.000148736735612175,3.12507614322141,12.5862040008602,17.6462605965665,12.0066758729764,0.0261728122530197,0.00722489417533362,7.47836032034868
3P47A03R3.dat,3,0.9375,0.477659798149705,0.577323380992431,0.905172413793103,2.13541666666667,0.426195426195426,0.706709886112756,0.00144156594224051,2.13541666666667,0.200494520300921,0.000169320483311571,3.47251075233062,15.0617187383611,17.5717180563832,11.885789685806,0.0246303215881636,0.00668847558443099,7.4913861366388
3P48A03R1.dat,3,1.00215517241379,0.578304597701149,0.6977969348659,0.969827586206897,1.40625,0.280665280665281,0.563363056512801,0.00924258403370782,1.40625,0.217456194102579,0.000114743580104453,2.74501522950047,10.3277757650155,19.5871777366432,14.1062751956811,0.0284803380730181,0.00576601334438085,7.45861486048612
3P48A03R2.dat,3,0.969827586206897,0.520142572944297,0.664787798408488,0.969827586206897,1.625,0.324324324324324,0.607894438576485,0.00521892295258505,1.625,0.204292086962483,0.000128362502468176,3.11791249219073,12.870651873188,19.249098243638,13.6640436019832,0.0274165497757892,0.00917617113707819,7.45325190081604
3P48A03R3.dat,3,0.872844827586207,0.516818796484111,0.670427653820149,0.872844827586207,1.59375,0.318087318087318,0.567864517134761,0.00199330711070721,1.59375,0.203894734310549,0.000119381501501628,2.69455125879523,9.89006328589581,19.0031262490678,13.5594967920765,0.0274890546026183,0.00862634295706839,7.45286214535936
3P49A03R1.dat,3,1.19612068965517,0.728064840279247,0.946821451237571,1.45474137931034,1.69791666666667,0.338877338877339,0.511802992856117,0.0436505674327358,1.69791666666667,0.218295932069407,0.000105451828326441,2.84251576291132,11.1822484118693,20.5595779671629,14.9919505614774,0.0308845640845108,0.0088353614935975,7.38946635705498
3P49A03R2.dat,3,1.03448275862069,0.749743092030144,0.993591573418589,1.45474137931034,1.57291666666667,0.313929313929314,0.525886905306806,0.0162110783189258,1.57291666666667,0.216329091073195,9.94007536345111e-05,2.66425817923281,10.2242233628968,20.7853889083818,15.451351522804,0.031639430302779,0.00838944598948,7.41193760343486
3P49A03R3.dat,3,1.09913793103448,0.688945385091885,0.901881581664257,1.26077586206897,1.73958333333333,0.347193347193347,0.442578149031193,0.0192723080679081,1.34375,0.226146354293285,8.93872092555029e-05,2.03900987228993,6.041577638088,20.7444309428816,15.6339922795151,0.0329423040519299,0.00837649279925209,7.56409663493902
3P50A03R01.dat,3,1.22844827586207,0.677363954741379,0.750774515086207,1.42241379310345,2,0.399168399168399,0.490250472425125,0.0491047041076116,1.22916666666667,0.228027187086355,7.82124881238852e-05,2.18352836856467,7.22802324324846,23.1632517520961,17.4091595408525,0.0295068647410739,0.014958652546844,7.59972795527898
3P50A03R02.dat,3,0.84051724137931,0.563235912531539,0.826587468460892,1.42241379310345,1.28125,0.255717255717256,0.29425812984469,0.00498990647653505,0.8125,0.0856249205739178,9.62845762209697e-05,2.34356892063315,7.79581821062808,21.3158460353588,14.4377139192232,0.0309405019318529,0.008119054599639,7.55981387242878
3P50A03R03.dat,3,1.00215517241379,0.544988133463633,0.637782702778166,1.42241379310345,2.57291666666667,0.513513513513513,0.488435397221842,0.0037499558570217,2.57291666666667,0.155104997259841,0.000123636904021593,2.7816189233367,10.049109410669,19.4397945121753,13.1090411362989,0.0264695731546426,0.00972905037969577,7.56705901328597
3P50A03R1.dat,3,0.678879310344828,0.423116307868165,0.449014097923414,0.614224137931034,1.88541666666667,0.376299376299376,0.696404227028476,0,0.947916666666667,0.1799470539334,0.000175632455353922,3.15534612159472,12.1341846985616,17.5144013642551,11.4429212480274,0.0216241426378544,0.00441620278372783,7.53521022903665
3P50A03R2.dat,3,0.646551724137931,0.461656536839494,0.463051972215331,0.614224137931034,1.44791666666667,0.288981288981289,0.717273625658431,0.000266103944989211,0.927083333333333,0.202555540737597,0.000163817774371338,2.97700366742922,10.7943003386037,17.9132911088027,12.3537327324447,0.0222569445672801,0.00448117818360119,7.53339707780197
3P50A03R3.dat,3,0.614224137931034,0.435286579683131,0.475477632805219,0.646551724137931,1.92708333333333,0.384615384615385,0.644500927379826,0,1.92708333333333,0.162996079850768,0.000177935599171891,3.25985803544274,13.0595975632865,17.6459552531452,11.2667666689858,0.0218052930603106,0.00455799058283698,7.54420048411881
3P51A03R01.dat,3,0.872844827586207,0.532501606339687,0.727270293424716,1.26077586206897,1.67708333333333,0.334719334719335,0.385241869619599,0,1.20833333333333,0.127082548501411,0.000127509638069305,2.67079898017534,9.36460128141942,18.3209557290418,12.1050710453689,0.0267582219699786,0.0108774124030724,7.63568041959228
3P51A03R02.dat,3,0.905172413793103,0.579481272294887,0.776976813317479,1.48706896551724,1.8125,0.361746361746362,0.402076329177183,0.00134857996464924,1.8125,0.140907683159492,0.000116002887521309,2.6930226875053,9.79096569321302,19.5473373641398,13.0779139527604,0.0262631410499749,0.00702611087680875,7.55337625473964
3P51A03R03.dat,3,0.872844827586207,0.530237393865881,0.708932594004505,1.22844827586207,2.07291666666667,0.413721413721414,0.341352896908225,0.000168403644944794,2.07291666666667,0.112253946272287,0.000116921451594669,2.66253328887761,9.60099836509561,19.4454677749758,12.6452010605584,0.0270104681079924,0.0110374374927734,7.50765676672398
3P51A03R1.dat,3,1.03448275862069,0.72198275862069,0.985606527093596,1.39008620689655,1.75,0.349272349272349,0.543215392161132,0.0130986892020836,1.75,0.222566126639422,9.42784530214009e-05,2.35266104911491,7.82664933304215,23.1808709627586,16.629637062708,0.0308831334832702,0.0219493907913462,7.51920003398194
3P51A03R2.dat,3,1.09913793103448,0.699084051724138,0.988275393553223,1.45474137931034,1.91666666666667,0.382536382536383,0.550847831651901,0.01791079352272,1.91666666666667,0.223684357878108,9.28501360322267e-05,2.42632415807983,8.16373026915657,23.5883811688532,17.1175433537063,0.0318265259000131,0.0533114009121119,7.45377023168759
3P51A03R3.dat,3,1.19612068965517,0.763720939304103,1.00581213917928,1.39008620689655,2.30208333333333,0.459459459459459,0.433931600790816,0.0184229731007988,2.03125,0.185306287878209,8.50157396936551e-05,2.18411248055619,6.75019443626239,23.2340087451788,16.5650873484913,0.0304432922851105,0.0126470581796132,7.45846344417948
3P52A03R01.dat,3,0.484913793103448,0.341323778294902,0.461213507510048,0.711206896551724,1.69791666666667,0.338877338877339,0.545709491436032,0,1.69791666666667,0.112654515260724,0.000199668249576268,3.44864920314251,14.1533627286833,20.611997701127,10.7647402538739,0.0216658985298732,0.0048405591235027,7.6763618052925
3P52A03R02.dat,3,0.517241379310345,0.38225519873651,0.429882863911556,0.678879310344828,1.36458333333333,0.272349272349272,0.723626183589578,0,1.36458333333333,0.141968271707775,0.000229591349464257,3.75171997871505,16.4106908831877,20.283421202517,10.7955303213355,0.0205939120369501,0.00884518403327574,7.67471402427201
3P52A03R03.dat,3,0.581896551724138,0.417619634060521,0.457424349049965,0.743534482758621,1.53125,0.305613305613306,0.619502162536673,0,1.53125,0.145424364678633,0.000185095205793803,3.22363000277073,12.5250444046537,18.8597836143663,10.9628888050478,0.0206649408579311,0.00808443237753726,7.68890589431465
3P52A03R1.dat,3,1.13146551724138,0.621742181234964,0.857056936647955,1.42241379310345,1.34375,0.268191268191268,0.553411977283145,0.0149379152076254,1.34375,0.18997381912437,0.000117096199089257,2.73219670112785,9.71893921109306,23.1356519135362,14.9221535843273,0.0293387381571647,0.04943634735049,7.46825131896152
